商品erpid,连锁名称,连锁id,通用名称,商品名称,条形码,批准文号,规格,生产厂家,成本价,销售单价_平均值,销售数量_总和,销售金额_总和
4069280,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,奇草钢目草本抑菌乳膏,\N,\N,桂卫消证字(2023)第0027号,15g,广西佰氏康药业有限公司,0,14.44,5,72.2
4069280,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T奇草钢目草本抑菌乳膏,\N,6977197270179,桂卫消证字(2023)第0027号,15g,广西佰氏康药业有限公司,0,14.51,39,565.44
4069280,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,T奇草钢目草本抑菌乳膏,\N,6976433550259,桂卫消证字(2023)第0027号,15g,广西佰氏康药业有限公司,0,14.55,60,871.2
4069299,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,婴儿手口柔湿巾/登胜ZP,商品赠品,6971565527315,（鲁）卫消证字（2021）第0516号,80片,山东登胜药业有限公司,0,3.4,1,3.4
4069329,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,金护士浓缩花露抑菌液,花露水,6973383420052,渝卫消证字(2020)第0872号,12ml,重庆能海生物科技有限公司,0,11.89,91,1084.2
4069333,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,乙醇消毒液75%/广瑞康,消毒酒精,6937534503377,赣卫消证字（2010）第A022号,80ml,江西草珊瑚消毒用品股份有限公司,0,3.6,263,946.46
4069338,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,白金牌抑菌私护凝胶,\N,\N,陕卫消证字(2021)第A060号,2.6g*3支,白金制药（西安）有限公司,0,72.12,185,13138.7
4069338,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,白金牌妇用抑菌凝胶,\N,\N,陕卫消证字(2021)第A060号,2.6g*3支,白金制药（西安）有限公司,0,91.25,5,445
4069344,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,颜若芙牌抑菌液（艾草香型）,花露水,6949805791161,闽卫消证字(2019)第0023号,185ml,福建颐真生物科技有限公司,0,12.26,63,773.4
4069345,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,利尔康乙醇消毒液（95%),\N,6926378913312,赣卫消证字（2021）第C001号,2.5L,山东利尔康医疗科技股份有限公司,0,24,376,9025.6
4069345,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,利尔康乙醇消毒液（95%),\N,\N,赣卫消证字（2021）第C001号,2.5L,山东利尔康医疗科技股份有限公司,0,24.15,10,241.5
4069352,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,黄皮肤抑菌膏,抑菌膏,6972867520509,鲁卫消证字2019第0143号,18g,山东海川药业有限公司,0,28.85,33,952.2
4069353,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,百多邦创面消毒喷雾剂,创面喷雾,6913991301213,皖卫消证字(2020)第D004号,70ml,安徽华辰制药有限公司,0,24.63,32,788.5
4069359,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,利尔康甲酚皂消毒液,\N,\N,鲁卫消证字（2002）第0059号,500ml,山东利尔康医疗科技股份有限公司,0,1.5,130,195
4069361,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,女性卫生裤（安心裤）/维安喜,安心裤,6977698271293,苏卫消证字（2024）第3203-0012号,3片/M号,江苏尚婷卫生用品有限公司,0,11.75,504,5653.83
4069362,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,女性卫生裤（安心裤）/维安喜,安心裤,6977698271309,苏卫消证字（2024）第3203-0012号,3片/L号,江苏尚婷卫生用品有限公司,0,11.32,519,5446.68
4069369,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,康中医芦荟抑菌凝胶,芦荟凝胶,6934705604635,辽卫消证字（2015）第0603号,50g,丹东欣时代生物医药科技有限公司,0,14.5,2,29
4069370,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,七草缘滇紫草抑菌膏,\N,\N,黔卫消520813003号,15g/支,贵州芭沙健康产业有限公司,0,44.32,167,7398.1
4069372,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,唇部抑菌膏/颜若芙,\N,6974296429804,渝卫消证字（2020）第0935号,3.5g,重庆秀雨药业有限公司,0,12.26,2300,28104.53
4069386,邹平方正医药有限公司,45fb2a39f3a24568b6422ca267c7b9da,维生素E抑菌膏霜,\N,\N,赣卫消证字(2017)第C001号,120g,江西汇顺实业有限公司,0,12.08,40,483.9
